layer,head,mean_delta_h1,std_delta_h1,n_prompts,role,stability
10,3,-0.0013752132654190063,0.008697612374403462,40,neutral,0.975
10,4,0.0025108516216278075,0.020215172631409293,40,neutral,0.925
10,5,-0.007609620690345764,0.02056572747375808,40,neutral,0.875
10,6,-0.00022055928905804942,0.01322091440898062,40,neutral,0.95
10,7,-0.011965067833662033,0.03466224354096162,40,neutral,0.75
10,8,-0.013281469543774923,0.03134482344729256,40,neutral,0.725
10,9,-0.010893453657627106,0.025904828053999754,40,neutral,0.85
10,10,0.006487841407457988,0.02662048398370431,40,neutral,0.775
10,11,-4.005730152130127e-05,0.01172075926989656,40,neutral,0.95
10,12,-0.021032905826965966,0.030813171903946904,40,neutral,0.65
10,13,-0.021726481740673383,0.03247401083451514,40,neutral,0.675
10,14,0.00039594769477844236,0.013743374203721292,40,neutral,0.95
10,15,-0.007161226123571396,0.01931705694624798,40,neutral,0.875
10,16,-0.01614922806620598,0.026806498537428634,40,neutral,0.725
10,17,-0.006426846235990524,0.0283431367713685,40,neutral,0.85
10,18,-0.012841954827308655,0.029060697688330403,40,neutral,0.825
10,19,-0.0046372652053833004,0.01667908600217994,40,neutral,0.925
10,20,-0.0027679577469825745,0.012220533713062235,40,neutral,0.95
10,21,-0.006848879158496857,0.021587437074627278,40,neutral,0.85
10,22,-0.011221583932638168,0.028421868049126525,40,neutral,0.8
10,23,0.005058006495237351,0.03693296170615281,40,neutral,0.775
10,24,0.001458740234375,0.009225883310305695,40,neutral,0.975
10,25,-0.022124742344021796,0.03406201912104324,40,neutral,0.65
10,26,-0.011794776966174442,0.027822622279607082,40,neutral,0.775
10,27,-0.015473642945289611,0.027761461161073222,40,neutral,0.75
11,0,-0.019237043245723753,0.034191333523547675,40,neutral,0.65
11,1,0.009486098190148671,0.056553345160120484,40,neutral,0.625
11,2,-0.010294971863428752,0.024932208219310643,40,neutral,0.85
11,3,-0.028833309933543206,0.036448299771245675,40,neutral,0.6
11,4,-0.021243763094147047,0.04126409019066525,40,neutral,0.575
11,5,-0.0202283771052247,0.030714423090165234,40,neutral,0.7
11,6,0.0014434814453125,0.009129378254758565,40,neutral,0.975
11,7,-0.004272069036960602,0.035612421366716274,40,neutral,0.725
11,8,-0.020926243315140404,0.03083110617235558,40,neutral,0.675
11,9,-0.024867880592743554,0.03355663338865112,40,neutral,0.625
11,10,-0.029253108774622283,0.03715087416918058,40,neutral,0.575
11,11,-0.0225503582517048,0.039179312650607895,40,neutral,0.625
11,12,-0.00971035212278366,0.02378887287262394,40,neutral,0.85
11,13,-0.017672693729400633,0.036000741428883695,40,neutral,0.625
11,14,-0.013358553498983383,0.028892329701363705,40,neutral,0.775
11,15,-0.01418048838774363,0.027412910028485928,40,neutral,0.775
11,16,-0.013985727727413178,0.02704958536538466,40,neutral,0.775
11,17,-0.005780751506487529,0.030006331618010418,40,neutral,0.775
11,18,-0.016452787816524504,0.035453480684399526,40,neutral,0.725
11,19,0.001845531165599823,0.03813115333254768,40,neutral,0.7
11,20,-0.0005781096716721854,0.03532954980420094,40,neutral,0.775
11,21,-0.01235349416732788,0.028282185768633106,40,neutral,0.775
11,22,-0.0014131113886833191,0.014868643981254539,40,neutral,0.925
11,23,-0.005891145020723343,0.018084996985992495,40,neutral,0.9
11,24,-0.01992609053850174,0.03168916419033699,40,neutral,0.7
11,25,0.005857140570878982,0.03613521134849362,40,neutral,0.75
11,26,-0.008907718832294145,0.03255112496664361,40,neutral,0.75
11,27,-0.007214075376590093,0.02046371564740996,40,neutral,0.9
12,0,0.0,0.0,40,neutral,1.0
12,1,0.0048296615481376644,0.03364917366373181,40,neutral,0.75
12,2,0.001405335466066996,0.010196372943596004,40,neutral,0.975
12,3,-0.007814651727676392,0.021340617519607627,40,neutral,0.875
12,4,-0.008169496431946754,0.025053773627399474,40,neutral,0.825
12,5,-0.0013787508010864257,0.022642047572232746,40,neutral,0.875
12,6,-0.010733489195505777,0.027704593988703948,40,neutral,0.85
12,7,-0.009549875557422639,0.02321814864008017,40,neutral,0.85
