layer,head,mean_delta_h1,std_delta_h1,n_prompts,role,stability
8,4,-0.03530149418446753,0.03498507382388819,60,bridge,0.5666666666666667
8,5,-0.03799429108699163,0.03906814783881504,60,bridge,0.6
8,6,-0.016974976824389566,0.03523456495016113,60,neutral,0.6333333333333333
8,7,-0.0293808032406701,0.032660612777652566,60,neutral,0.5333333333333333
8,8,-0.03778595326600051,0.040298644848454766,60,bridge,0.5833333333333334
8,9,-0.020391608791218863,0.048939451405223204,60,bridge,0.4666666666666667
8,10,-0.034615377727009,0.044953515739714116,60,bridge,0.6
8,11,-0.031141684585147433,0.0369781292853753,60,neutral,0.5166666666666667
8,12,-0.03154703806790095,0.03749398943891664,60,bridge,0.5166666666666667
8,13,-0.025890158834280794,0.045127729105547174,60,bridge,0.48333333333333334
8,14,-0.030564229951964485,0.04015204365196879,60,neutral,0.5
8,15,0.00086669921875,0.006713423280779458,60,neutral,0.9833333333333333
8,16,-0.040678326734317045,0.03535224765507396,60,bridge,0.6166666666666667
8,17,-0.008354671827484748,0.057783440568703534,60,bridge,0.45
8,18,-0.02207292526358306,0.04697252297943361,60,neutral,0.48333333333333334
8,19,-0.017197905646430124,0.02670463583775911,60,neutral,0.7
8,20,-0.04789234434564908,0.03699720353849287,60,bridge,0.65
8,21,-0.057767179442066725,0.03922939626530086,60,bridge,0.75
8,22,-0.033740910970502434,0.03794374128618506,60,bridge,0.5166666666666667
8,23,-0.050068849883382276,0.04093187021515259,60,bridge,0.7
8,24,0.00259461071756151,0.04304216552815684,60,neutral,0.6166666666666667
8,25,0.0002299487590789795,0.001781175428787898,60,neutral,1.0
8,26,-0.009026912848154704,0.021779727935258487,60,neutral,0.85
8,27,-0.0061149989565213525,0.021623254514997456,60,neutral,0.8666666666666667
8,28,-0.01823058525721232,0.032758946943459634,60,neutral,0.6833333333333333
8,29,-0.017617321593893898,0.04203687683677941,60,neutral,0.5833333333333334
8,30,-0.039431504557530084,0.037155702207668874,60,bridge,0.5833333333333334
8,31,-0.008489042123158772,0.05315821600570864,60,neutral,0.4166666666666667
9,0,-0.01245693542536289,0.04645341897676174,60,neutral,0.5333333333333333
9,1,-0.013116430536149042,0.046251888442611654,60,neutral,0.4666666666666667
9,2,0.0,0.0,60,neutral,1.0
9,3,-0.03042951135999627,0.03709113648237938,60,neutral,0.5
9,4,-0.025735187282164892,0.043613085267290096,60,bridge,0.48333333333333334
9,5,-0.021364554464998988,0.03864655426781995,60,neutral,0.55
9,6,-0.03433788558675183,0.05077424994879307,60,bridge,0.6166666666666667
9,7,-0.014197782990005282,0.05105452132543998,60,neutral,0.5
9,8,-0.05878481789199367,0.04411766754797537,60,bridge,0.7833333333333333
9,9,-0.03962079337948339,0.04195182981474842,60,bridge,0.6333333333333333
9,10,-0.05681301379085423,0.03253292227469574,60,bridge,0.8166666666666667
9,11,-0.032272170816425895,0.049175133193120765,60,bridge,0.5333333333333333
9,12,0.00131129523118337,0.013288156408414072,60,neutral,0.9333333333333333
9,13,-0.013703102866808573,0.028278701728912167,60,neutral,0.7833333333333333
9,14,-0.000950560470422109,0.026309988214585713,60,neutral,0.8166666666666667
9,15,-0.008102693359057108,0.035874411227400024,60,neutral,0.6833333333333333
9,16,-0.040785210645861096,0.042684068069522775,60,bridge,0.65
9,17,-0.04996558798684014,0.033065727502938555,60,bridge,0.7166666666666667
